2025-02-20T22:33:22.203+03:00,4.54
2025-02-20T22:33:22.206+03:00,1.38
2025-02-20T22:33:22.207+03:00,6.68
2025-02-20T22:33:34.168+03:00,2.12
2025-02-20T22:33:53.033+03:00,2.27
2025-02-20T22:34:26.006+03:00,6.81
2025-02-20T22:34:38.257+03:00,1
2025-02-20T22:34:53.918+03:00,1.61
2025-02-20T22:35:14.160+03:00,2.61
2025-02-20T22:35:31.842+03:00,1.7
2025-02-20T22:35:46.943+03:00,1.65
2025-02-20T22:36:35.167+03:00,2.32
2025-02-20T22:36:46.274+03:00,1.07
2025-02-20T22:37:18.142+03:00,7.39
2025-02-20T22:38:00.007+03:00,14.44
2025-02-20T22:38:12.490+03:00,1
2025-02-20T22:38:23.562+03:00,1.05
2025-02-20T22:38:49.230+03:00,4.11
2025-02-20T22:39:32.141+03:00,16.9
2025-02-20T22:39:56.659+03:00,2.89
2025-02-20T22:40:24.678+03:00,4.31
2025-02-20T22:40:54.248+03:00,5.08
2025-02-20T22:41:12.450+03:00,1.61
2025-02-20T22:41:46.897+03:00,8.14
2025-02-20T22:42:05.101+03:00,1.42
2025-02-20T22:42:24.233+03:00,1.49
2025-02-20T22:42:59.818+03:00,9.12
2025-02-20T22:43:13.960+03:00,1.04
2025-02-20T22:43:37.299+03:00,2.91
2025-02-20T22:44:05.092+03:00,4.44
2025-02-20T22:44:33.634+03:00,4.74
2025-02-20T22:45:00.103+03:00,3.58
2025-02-20T22:45:23.165+03:00,2.43
2025-02-20T22:45:50.425+03:00,3.74
2025-02-20T22:46:03.371+03:00,1.07
2025-02-20T22:46:27.293+03:00,2.64
2025-02-20T22:46:47.410+03:00,1.76
2025-02-20T22:47:01.482+03:00,1
2025-02-20T22:47:57.418+03:00,17.67
2025-02-20T22:48:18.619+03:00,2.04
2025-02-20T22:48:44.750+03:00,3.94
2025-02-20T22:49:17.060+03:00,5.29
2025-02-20T22:49:43.948+03:00,2.96
2025-02-20T22:50:03.080+03:00,1.53
2025-02-20T22:50:18.704+03:00,1.07
2025-02-20T22:51:07.199+03:00,23.44
2025-02-20T22:52:09.958+03:00,60.25
2025-02-20T22:52:32.216+03:00,1.53
2025-02-20T22:53:09.739+03:00,10.22
2025-02-20T22:53:31.279+03:00,1.47
2025-02-20T22:54:11.592+03:00,12.05
2025-02-20T22:54:26.791+03:00,1.08
2025-02-20T22:54:44.098+03:00,1.07
2025-02-20T22:55:21.286+03:00,9.51
2025-02-20T22:56:01.325+03:00,10.47
2025-02-20T22:56:26.288+03:00,2.62
2025-02-20T22:56:48.658+03:00,2.79
2025-02-20T22:57:11.834+03:00,1.54
2025-02-20T22:57:28.266+03:00,1.38
2025-02-20T22:57:47.540+03:00,1.73
2025-02-20T22:58:16.570+03:00,4.52
2025-02-20T22:58:31.432+03:00,1.02
2025-02-20T22:59:14.773+03:00,10.78
2025-02-20T22:59:35.342+03:00,1.57
2025-02-20T22:59:47.932+03:00,1.06
2025-02-20T23:00:11.005+03:00,2.81
2025-02-20T23:00:28.780+03:00,1.49
2025-02-20T23:00:42.649+03:00,1.11
2025-02-20T23:01:07.024+03:00,3.18
2025-02-20T23:01:20.723+03:00,1.12
2025-02-20T23:01:32.473+03:00,1.04
2025-02-20T23:01:43.902+03:00,1
2025-02-20T23:01:54.717+03:00,1
2025-02-20T23:02:08.188+03:00,1.34
2025-02-20T23:02:20.712+03:00,1.26
2025-02-20T23:02:41.361+03:00,2.73
2025-02-20T23:03:04.813+03:00,2.97
2025-02-20T23:03:36.078+03:00,6.33
2025-02-20T23:03:57.898+03:00,2.47
2025-02-20T23:04:10.679+03:00,1.21
2025-02-20T23:04:29.021+03:00,2.19
2025-02-20T23:05:03.832+03:00,7.34
2025-02-20T23:05:16.200+03:00,1
2025-02-20T23:05:36.375+03:00,1.95
2025-02-20T23:06:28.340+03:00,34.17
2025-02-20T23:06:56.976+03:00,4.12
2025-02-20T23:07:36.593+03:00,12.93
2025-02-20T23:08:08.058+03:00,5.64
2025-02-20T23:08:32.854+03:00,2.57
2025-02-20T23:09:01.519+03:00,4.9
2025-02-20T23:09:20.583+03:00,1.81
2025-02-20T23:09:38.295+03:00,1.77
2025-02-20T23:09:50.907+03:00,1.17
2025-02-20T23:10:13.460+03:00,2.16
2025-02-20T23:10:36.148+03:00,2.96
2025-02-20T23:11:12.490+03:00,9.69
2025-02-20T23:11:29.047+03:00,1.27
2025-02-20T23:11:43.337+03:00,1.31
2025-02-20T23:12:04.336+03:00,2.61
2025-02-20T23:12:16.331+03:00,1
2025-02-20T23:12:48.580+03:00,6.93
2025-02-20T23:13:06.357+03:00,1.5
2025-02-20T23:13:37.124+03:00,5.33
2025-02-20T23:13:56.819+03:00,2.08
2025-02-20T23:14:14.441+03:00,1.68
2025-02-20T23:14:29.844+03:00,1.48
2025-02-20T23:15:28.075+03:00,65.29
2025-02-20T23:15:59.584+03:00,5.41
2025-02-20T23:16:40.700+03:00,12.76
2025-02-20T23:17:03.159+03:00,2.26
2025-02-20T23:17:18.162+03:00,1.33
2025-02-20T23:17:37.424+03:00,1.69
2025-02-20T23:17:49.985+03:00,1.13
2025-02-20T23:18:10.765+03:00,2.55
2025-02-20T23:19:34.985+03:00,561.62
2025-02-20T23:19:52.309+03:00,1.37
2025-02-20T23:20:05.151+03:00,1.22
2025-02-20T23:20:15.801+03:00,1.07
2025-02-20T23:20:39.694+03:00,3.34
2025-02-20T23:21:05.660+03:00,3.74
2025-02-20T23:21:26.620+03:00,1.62
2025-02-20T23:21:40.634+03:00,1.36
2025-02-20T23:22:44.810+03:00,108.59
2025-02-20T23:23:32.309+03:00,21.59
2025-02-20T23:23:55.945+03:00,2.53
2025-02-20T23:24:58.876+03:00,95.56
2025-02-20T23:25:24.602+03:00,2.61
2025-02-20T23:26:06.352+03:00,10.68
2025-02-20T23:26:18.072+03:00,1.01
2025-02-20T23:26:32.173+03:00,1
2025-02-20T23:27:09.497+03:00,10.6
2025-02-20T23:27:28.219+03:00,1.29
2025-02-20T23:27:44.951+03:00,1.02
2025-02-20T23:28:06.388+03:00,2.22
2025-02-20T23:28:35.360+03:00,4.63
2025-02-20T23:28:49.925+03:00,1.19
2025-02-20T23:29:08.416+03:00,1.76
2025-02-20T23:29:21.534+03:00,1.07
2025-02-20T23:29:44.213+03:00,2.7
2025-02-20T23:29:59.743+03:00,1.33
2025-02-20T23:30:24.257+03:00,3.4
2025-02-20T23:31:00.788+03:00,9.9
2025-02-20T23:31:14.039+03:00,1
2025-02-20T23:31:54.714+03:00,10.84
2025-02-20T23:32:17.966+03:00,2.08
2025-02-20T23:32:55.575+03:00,10.57
2025-02-20T23:33:16.144+03:00,1.88
2025-02-20T23:33:37.070+03:00,2.05
2025-02-20T23:33:51.024+03:00,1.15
2025-02-20T23:34:24.168+03:00,2.28
2025-02-20T23:34:42.139+03:00,1.78
2025-02-20T23:35:00.533+03:00,1.54
2025-02-20T23:35:28.149+03:00,3.77
2025-02-20T23:35:45.992+03:00,1.65
2025-02-20T23:36:10.153+03:00,3.44
2025-02-20T23:36:29.875+03:00,2.17
2025-02-20T23:36:44.643+03:00,1.42
2025-02-20T23:37:02.042+03:00,1.85
2025-02-20T23:37:15.880+03:00,1.36
2025-02-20T23:37:58.416+03:00,18.06
2025-02-20T23:38:10.913+03:00,1
2025-02-20T23:38:20.983+03:00,1
2025-02-20T23:38:40.355+03:00,2.37
2025-02-20T23:39:04.198+03:00,3.17
2025-02-20T23:39:24.010+03:00,2.23
2025-02-20T23:39:34.498+03:00,1.06
2025-02-20T23:39:54.069+03:00,2.48
2025-02-20T23:40:30.336+03:00,9.77
2025-02-20T23:41:00.427+03:00,5.21
2025-02-20T23:41:23.298+03:00,2.9
2025-02-20T23:42:02.900+03:00,13.08
2025-02-20T23:42:22.429+03:00,1.89
2025-02-20T23:42:44.863+03:00,3.03
2025-02-20T23:43:03.552+03:00,1.94
2025-02-20T23:43:23.759+03:00,2.48
2025-02-20T23:44:04.196+03:00,14.26
2025-02-20T23:44:17.998+03:00,1.07
2025-02-20T23:44:36.948+03:00,2.21
2025-02-20T23:44:48.644+03:00,1.04
2025-02-20T23:45:09.057+03:00,2.41
2025-02-20T23:45:33.168+03:00,3.58
2025-02-20T23:46:07.810+03:00,8.31
2025-02-20T23:46:27.975+03:00,1.46
2025-02-20T23:46:40.122+03:00,1.14
2025-02-20T23:47:02.778+03:00,3.02
2025-02-20T23:47:29.978+03:00,3.5
2025-02-20T23:47:50.357+03:00,1.7
2025-02-20T23:48:09.760+03:00,2.34
2025-02-20T23:48:45.398+03:00,9.4
2025-02-20T23:49:00.935+03:00,1.37
2025-02-20T23:49:12.652+03:00,1.14
2025-02-20T23:49:31.394+03:00,2.23
2025-02-20T23:49:47.306+03:00,1.56
2025-02-20T23:50:08.587+03:00,2.89
2025-02-20T23:50:19.397+03:00,1
2025-02-20T23:50:53.749+03:00,8.96
2025-02-20T23:51:08.360+03:00,1.32
2025-02-20T23:51:31.145+03:00,3.01
2025-02-20T23:51:52.619+03:00,2.83
2025-02-20T23:52:07.086+03:00,1.37
2025-02-20T23:52:16.554+03:00,1
2025-02-20T23:52:32.778+03:00,1.75
2025-02-20T23:52:44.322+03:00,1.2
2025-02-20T23:53:07.612+03:00,3.43
2025-02-20T23:53:19.145+03:00,1.09
2025-02-20T23:53:28.898+03:00,1.06
2025-02-20T23:53:42.322+03:00,1.43
2025-02-20T23:54:09.697+03:00,4.59
2025-02-20T23:54:40.888+03:00,6.18
2025-02-20T23:55:00.174+03:00,2.12
2025-02-20T23:55:34.980+03:00,8.6
2025-02-20T23:55:47.890+03:00,1.22
2025-02-20T23:55:59.413+03:00,1.21
2025-02-20T23:56:13.538+03:00,1.52
2025-02-20T23:56:27.608+03:00,1.44
2025-02-20T23:57:00.940+03:00,7.78
2025-02-20T23:57:23.565+03:00,2.81
2025-02-20T23:57:47.940+03:00,3.45
2025-02-20T23:57:58.552+03:00,1
2025-02-20T23:58:51.080+03:00,16.71
2025-02-20T23:59:07.284+03:00,1.56
2025-02-20T23:59:18.346+03:00,1.12
2025-02-21T00:00:29.468+03:00,187.16
2025-02-21T00:01:08.425+03:00,10.98
2025-02-21T00:01:34.181+03:00,3.61
2025-02-21T00:01:44.426+03:00,1
2025-02-21T00:01:58.849+03:00,1.53
2025-02-21T00:02:28.425+03:00,4.47
2025-02-21T00:03:15.105+03:00,22.73
2025-02-21T00:03:27.013+03:00,1
2025-02-21T00:03:45.566+03:00,2.26
2025-02-21T00:03:56.975+03:00,1.09
2025-02-21T00:04:15.796+03:00,2.3
2025-02-21T00:04:27.434+03:00,1.16
2025-02-21T00:04:45.490+03:00,1.97
2025-02-21T00:04:59.599+03:00,1.46
2025-02-21T00:05:20.253+03:00,2.66
2025-02-21T00:05:41.425+03:00,2.6
2025-02-21T00:05:54.430+03:00,1.27
2025-02-21T00:06:04.822+03:00,1.13
2025-02-21T00:06:14.235+03:00,1.01
2025-02-21T00:06:34.126+03:00,2.45
2025-02-21T00:07:16.531+03:00,16.34
2025-02-21T00:07:27.246+03:00,1
2025-02-21T00:07:49.813+03:00,3.15
2025-02-21T00:08:07.789+03:00,1.91
2025-02-21T00:08:26.461+03:00,2.24
2025-02-21T00:08:39.933+03:00,1.37
2025-02-21T00:08:51.024+03:00,1.11
2025-02-21T00:09:00.699+03:00,1.05
2025-02-21T00:09:26.665+03:00,4.16
2025-02-21T00:09:40.044+03:00,1.3
2025-02-21T00:10:00.878+03:00,2.7
2025-02-21T00:10:17.523+03:00,1.78
2025-02-21T00:10:50.636+03:00,7.42
2025-02-21T00:11:34.178+03:00,17.37
2025-02-21T00:11:57.508+03:00,2.97
2025-02-21T00:12:12.230+03:00,1.5
2025-02-21T00:12:26.688+03:00,1.53
2025-02-21T00:12:54.336+03:00,4.77
2025-02-21T00:13:07.841+03:00,1.29
2025-02-21T00:13:26.616+03:00,2.2
2025-02-21T00:13:36.010+03:00,1.01
2025-02-21T00:13:45.852+03:00,1.02
2025-02-21T00:14:12.756+03:00,4.61
2025-02-21T00:14:49.202+03:00,9.42
2025-02-21T00:15:09.143+03:00,2.05
2025-02-21T00:15:24.988+03:00,1.64
2025-02-21T00:15:34.727+03:00,1
2025-02-21T00:15:48.982+03:00,1.49
2025-02-21T00:16:02.602+03:00,1.42
